listing_id,id,date,reviewer_id,reviewer_name,comments
515921,88656072.0,7/25/2016,9570961,Céline,"The apartment was really nice, close to tram and in a lovely neighborhood. Some surprises nevertheless : no TV (despite the pictures of a TV in the add), no hamac and a really smelly garbage in the bathroom. <br/>"
515921,89104878.0,7/26/2016,82549598,Stuart,The host canceled this reservation 36 days before arrival. This is an automated posting.
515921,89859202.0,7/30/2016,84737164,Louise,The host canceled this reservation 25 days before arrival. This is an automated posting.
515921,92495826.0,8/8/2016,6254320,Barbara,"Anne Marie's flat is great. Really nice, luminous. Quiet calm. The terrace is lovely with a lot of plants. The bed is really comfortable. <br/>We'll totally return here if we ever go to Amsterdam again !"
515921,131069888.0,2/10/2017,90610791,Frank,Everything was fine. Communication went flawlessly. Thanks 
515921,141482535.0,4/3/2017,43347255,Tito,"Our experience in Amsterdam was incredible. Anne's apartment is in a super chic neighborhood, close to cafes and restaurants. We went several times at Bagels and Beans - the best breakfast in the area. We used TRAM, which runs on the main street and we were dropped off at the main points of Amsterdam - Van Gogh Museum, Rijksmuseum, Museumplein, City Center and Centraal Station. Everything so easy to use that we were delighted. Anne's apartment is gorgeous, super organized and clean. Anne was always so kind and helped us with anything we need. She has great tips from the city - the best was the westergasfabriek fair. I, as a gastronomer, went mad with everything I saw and tasted.<br/><br/>Amsterdam is a lovely city."
2818,314002828.0,8/26/2018,27415312,José,Daniel so nice and gave us many advices. We loved our stay in Daniel’s place. The location is in a very quiet area and very close from transportation.
2818,318648014.0,9/4/2018,72722202,Clare,Daniel's place was amazing .  His place is spotless and he provides so much information and nice touches.
2818,320173510.0,9/8/2018,151221256,Ryan,"A great host, and helpful about how to get around as well."
2818,327613019.0,9/24/2018,28820705,Troy,Daniel was an amazing host. Highly recommend staying with him.
2818,330818922.0,10/1/2018,85503590,Noah,Daniel went above and beyond with his hospitality and helpfulness. The place is meticulously crafted to fit almost any need a guest could have. Couldn't recommend Daniel and his place enough.
2818,334115781.0,10/8/2018,115002275,Karla,"We had a great stay in Daniel’s house. We enjoyed it so much and the situation was great. Daniel rent us two bikes and we enjoyed it. He was very friendli and showed us how to get to the city and gave us some books and printed some maps from Amsterdam. Thank you so much Daniel, we had a great trip in Amsterdam!"
2818,338700918.0,10/20/2018,7880798,Zeina,Nice place
2818,342656866.0,10/29/2018,138914196,Niamh,"Daniel is a great host and the place is incredibly clean and organised. Daniel can tell you the best ways to get around, there's quick buses to Amsterdam central all the time and a tram too. Great local restaurants and bars too. We had a fantastic time!"
2818,347940832.0,11/12/2018,224678257,Olivia,"Daniel was so welcoming. I came in a little later than I thought I was going to but Daniel was very understanding. He has so much information at your disposal, from tram lines and the stops you can get off to tons of information guides. I also had laundry I needed to get done and he was so helpful in getting it done. I would definitely recommend staying here."
2818,353508627.0,11/28/2018,216099941,Sam,Daniel could open a 5 star hotel. Our stay provided everything we needed to be comfortable and happy.
2818,364132623.0,12/30/2018,535440,Robin,"This is an outstanding place to stay. Everything is spotless but very comfortable. It’s in a quiet neighborhood outside of the bustling downtown, but a close 15 minutes by tram. Daniel went out of his way to be helpful with directions and things to do. He even sent me a note on our first day asking if we were having a good time. I highly recommend this AirBnB and would definitely stay here again."
2818,366076897.0,1/2/2019,160791963,Jim,Daniel’s place was great! The room was close to downtown and very clean. Daniel is kind and accommodating and gave us great recommendations and tips for our trip to Amsterdam. I highly recommend this location!
2818,427961078.0,3/24/2019,241296487,Naseem,Daniel was such a great host!  He made me feel very welcome. I found all his directions and local knowledge invaluable. He was very easy to contact before and during my stay and nothing was too much trouble :). The room was great! comfortable and convenient. Great location!
2818,429502659.0,3/28/2019,94583077,Jolene,"Daniel's living quarters is very clean and cosy! He is a thoughtful host who make sure guests are comfortable during their stay. We enjoyed our stay with Daniel, the apartment is located in a quiet neighbourhood with the centraal around 20mins away via bus/tram, highly recommend!"
2818,431984186.0,4/2/2019,223353351,Misty,Really love the style of Daniel’s place and everything is artistic!! He gave us many local tips and that’s super helpful!! Many thanks Daniel and love Amsterdam!
2818,437040976.0,4/14/2019,24675898,Elizabeth,"Daniel’s accommodations are good, located outside of the city in a quiet neighborhood. Public transportation is 5 minutes from the apartment, and it runs every 15 minutes into the city (bus 22 or train 14). The bedroom has two twin beds, with a small fridge and a closet. There are quite a few Amsterdam books in the bedroom as well. <br/>Overall was a good stay and we recommend this location to others that want to enjoy what Amsterdam has to offer."
515921,142010483.0,4/6/2017,70812096,Charlie,"Had a great time, the rooftop was ideal and the location was perfect. The pictures don't represent the current lay out of the house but it is equally as pleasant. "
515921,145619103.0,4/19/2017,6697199,Amy,Fun place to stay on edge of the park. About 15 mins into center by bike. Bed is really comfortable and house is cozy and very lived-in. Easy access to cafe and bike rentals. Thank you for the great stay Anne-Marie!
515921,147687632.0,4/28/2017,21580169,Yasya,"Мы бы не рекомендовали квартиру в размещении, так как цена не соответствует качеству. Да, расположение квартиры отличное, рядом находится прекрасный парк, продуктовый магазин, остановки. Также порадовало присутствие постоянной горячей воды, а также отопление. Но квартира по фото не соответствует реальности, очень много изменено деталей. Хозяин не встречает, что доставляет неудобства, особенно, если вы впервые в городе, и вам приходится искать место, где хозяин оставил ключи. Также, нигде не указан номер квартиры или этажа (нам пришлось подставлять ключ в каждую квартиру, чтобы найти свое жилье). Квартира полна вещей хозяина, это можно заметить уже при поднятии по лестнице. Отсутствуют полки для размещения своих вещей (полностью все занято вещами хозяина), нам пришлось все дни вещи хранить в наших чемоданах . В ванной комнате были навалены в корзину грязные вещи хозяина. Полы в квартире белые, сложно было оценить их чистоту, но пыль присутствовала. В ванную комнату отсутствует дверь, очень холодно мыться. В спальной комнате в подоконнике огромная дыра через которую сквозит, а также слышен шум с улице. На окнах кухни, белые занавески желтого цвета местами, видимо их не стирали тысячу лет. Нам пришлось рыться в кладовке с кучей вещей хозяина, чтобы найти утюг, по разрешению хозяина, но гладильная доска отсутствовала в квартире или мы ее просто не нашли. Хозяин отклонил наш запрос на изменение даты выселения, хотя согласно правилам отмены, мы могли это сделать и написал нам в (Hidden by Airbnb) , что мы можем уехать, но деньги нам не вернут. При выезде нас не провожал, что доставило неприятности в дальнейшем, так как стал на нас клеветать, что мы совершили вещи, которые не совершали тоже через личную переписку в (Hidden by Airbnb) . Испортилось очень сильно настроение и весь отпуск мы находились в неприятном чувстве. Хозяин имеет очень сильный негатив в нашу сторону."
515921,150970362.0,5/10/2017,30846731,Ximena,The location was fairly close to the center; about 5 minutes in bus. There is a bus stop about 2 blocks from Anne's place. The location was very nice and quiet with plenty restaurants and shops nearby. Anne was very helpful throughout our stay and we would definitely stay here again! 
2818,438662977.0,4/17/2019,128648334,Ladislav,"Daniel is an amazing host, he gave us plenty of great tips about how to get around Amsterdam. His apartment is in amazing location, very easily accessible by tram or bus, 15min from the Centraal Station. <br/>To say that the apartment was super clean is an understatement, we have very high standards but would give extra stars for cleanliness if I could."
515921,155907785.0,5/29/2017,57536218,Mederic,We loved our stay at Anne-Marie! Near the tramway and good restaurents and a lovely balcony
785432,51720879.0,10/24/2015,42129145,Chris,"Daan's boat was great!  It was a nice way to spend our Amsterdam vacation and really feel apart of the city.  The location is awesome, right next to metro, tram and markets...easy to walk to all locations.  Daan's friend Monica helped us out and even let us leave our luggage before we checked in!  Would stay there again and again. "
785432,51790512.0,10/24/2015,17493864,Karine,The boat is very nice and is perfect for a trip in Amsterdam. <br/>I didn't see Daan but Monica was very kind and patient. Thanks to her.
785432,52308321.0,10/28/2015,27599977,Cheryl,"We just spent a fabulous two nights on Daans boat. The location is very central (maybe a 15 minute walk from the central train station) but there is very little noise disturbance. We enjoyed strolling around the city and sightseeing and the boat is in the perfect location, within a short walking distance of most tourist spots.The views along the canal from the boat are beautiful.. One of the prettiest sunsets I've seen! It's lovely to sit on the rooftop terrace in the evening with a glass of wine and watch people and boats going by. The boat is well equipped with everything you need and the bed was so comfy (just what you need after a tiring day exploring the sights of Amsterdam)  It's a lovely experience to stay on a boat rather than a hotel or apartment. <br/>We were greeted by Monika on our arrival and met Daan twice  during our stay, both were really welcoming and helpful. Daan even let us leave our bags on his nearby boat on our last day as we weren't leaving until late evening. <br/>This was one of the nicest short breaks I've ever had and Daans boat comes highly recommended. :)"
785432,52673322.0,11/1/2015,25409253,Trevor,"Daan was a great host - friendly & welcoming, Daan explained everything we needed to know about the boat and about Amsterdam.<br/><br/>The location was quite simply superb. The boat is moored right in front of the National Opera House and is pretty quiet at night when you need to get to sleep. All the shops, restaurants and bars you need are just a stones throw away over the bridge. There are some good supermarkets nearby which Daan explained how to get to & the best ones.<br/><br/>We all loved Amsterdam - not been here before but will definitely come again, it is a lovely, friendly city. Easily navigable by bike from the bike hire place down the road. For us it had everything we wanted in a city break."
785432,53515446.0,11/9/2015,6638115,Leopold,"Superbe accueil, endroit au top est très bien situé, je vous le recommande ..."
785432,54090785.0,11/16/2015,18873875,Dulce,"The houseboat was very nice. It was located in the center of everything. Daan was a great host, would recommend staying here. "
785432,54368177.0,11/19/2015,37220593,Nathan,"I stayed in the House boat with my wife and another couple and It is cosy and very spacious. The House boat and is quite and very stable. All the shops, restaurants and bars you need are nearby. We loved Amsterdam and the House boat is in a great location, easy to access the major attractions and transports. I would definitely recommend staying here. Very easy check-in and key collection. Dann is friendly and approachable throughout the whole experience.<br/>"
785432,54555371.0,11/21/2015,48152779,Dustin,Brilliant location! The boat is cousy and clean and everything you need is at your disposal. I will definitely come back!
785432,54696189.0,11/23/2015,38267271,Miranda,Fantastische plek!
785432,55106881.0,11/28/2015,44833935,Antonino,"siamo stati veramente bene, daan simpatico gentile e cordiale non ci ha chiesto nemmeno la cauzione<br/>internet ottimo a 10 min dalla piazza principale <br/>ci tornerei sicuramente"
785432,55342875.0,12/1/2015,3523581,Christopher,"Thank you Daan, for such a nice weekend on the best Houseboat ever. Hope we will see us soon. All the best to you. :)"
785432,55378384.0,12/1/2015,45296588,Kate,"We had a fantastic time staying on Daan's boat. It was very clean, and had plenty of amenities to make it feel like home. Daan is very welcoming and seems to be a really great guy with a heart of gold. The location is great as well - within walking distance of the Metro as well as shops and restaurants. I would definitely return to the boat when I'm back in Amsterdam. "
785432,55640850.0,12/3/2015,2441530,Sean,All was wonderful the true Amsterdam experience
785432,56109402.0,12/9/2015,41462684,Konstantin,"Daan welcomed us aboard when we arrived and showed us everything on the boat we needed to know. He was very eager to make our stay in Amsterdam wonderful and offered every help he could give. The boat is clean and nice (like on the pictures) and you barely notice that it's floating on water. <br/>It's located very centrally so we could walk everywhere we wanted to go. All in all an amazing stay in Amsterdam."
785432,56313092.0,12/12/2015,48530232,Matt,"A totally unique experience in the heart of Amsterdam. We were welcomed by Daan and he walked us through the cozy houseboat. It was perfect for the 2 of us but could easily fit more comfortably. We walked everywhere from this central location. From the museums, markets, restaurants and bars, we had an amazing trip. Thanks to Daan for offering up this houseboat to the Airbnb family. I highly recommend this option for your next Amsterdam trip. <br/>"
785432,56365186.0,12/13/2015,8930136,Kosal,"Daan a été très accueillant! La péniche est très agréable à vivre, et vraiment centrale!!! J'ai par ailleurs pu me garer dans un parking sécurisé à 2 pas du canal!"
2818,448600073.0,5/5/2019,130070151,Natalija,"Our stay at Daniel's place was amazing! It was so clean, comfortable and safe. Daniel provided a lot of assistance and checked in on us. Very communicative and friendly host."
2818,452549767.0,5/13/2019,43440293,Yolanda,What a great experience! :) Daniel was a great host!. He gave us transport tips and all the info that is needed when we checked-in. The house was extremely clean and a nice cozy place!. <br/>Great attention to details. <br/>The house is located around 20min by bus from the center so it has a great location. I definetly recommend to choose this place if you go to Amsterdam!.<br/><br/>Thanks Daniel!!! :)
2818,455840666.0,5/20/2019,178420718,Patrick,"Daniel is a lovely, helpful host and staying at his is easy and lovely."
2818,457397298.0,5/24/2019,98166018,Scott,I couldn't imagine staying with a better host. Daniel did an incredible job making sure we were comfortable. His thoughtfulness and care made our stay so much better than we expected!
2818,471406772.0,6/17/2019,82064994,Michelle,We had a great stay at Daniel’s place! He had so many helpful maps and tips for things to do and how to get around. The room and bathroom were incredibly clean (he cleaned the bathroom each day) and he did a load of laundry for us. Renting bikes from Daniel was very convenient and a great way to see the city. We would highly recommend Daniel- such a thoughtful and helpful host!!
2818,474577537.0,6/23/2019,199609327,Razvan,Daniel has been a wonderful host. The place is nice and clean. Daniel is very quick to respond to any queries.
2818,477377138.0,6/28/2019,8923210,Liz,"Daniel's place is really lovely, and he was an excellent host with good tips. I really appreciated him staying up for my late arrival, and he didn't make me feel uncomfortable creeping in at night or using the room to work. The folding table / desk in the room came in very useful! There are some lovely places to grab breakfast, dinner or a drink  just around the corner too :)  Cafe Chantilly is a must try."
2818,486731147.0,7/13/2019,16155483,Brian,I've stayed with a lot of hosts and Daniel stands out as probably the best organized and one of the most helpful. He had many useful tips to offer and guidebooks to borrow and was immediately and thoroughly responsive to questions. The room is exactly as it appears in the ad. The location in Zeeburg is great -- it's a cool neighborhood away from the hassle of the city center while still being only a short tram ride away. Highly recommended!
2818,489093562.0,7/16/2019,250234578,Marian,Above expectations.
2818,495480117.0,7/26/2019,220128053,Karen,"I highly recommend staying at Daniel's place.  He was a superb host, extremely helpful in navigating the city, recommendations of attractions in the area, comfortable beds, super clean.  He was very quick to respond to my messages regarding questions and gave wonderful suggestions and helpful tips.  I would stay with him again next time I visit Amsterdam.  He even messaged my husband and I the next day to find out how we slept the first night and if there was anything we needed.  Felt very comfortable and at ease while staying at his place.   I cannot say enough good things about Daniel's place and his helpfulness."
2818,497997495.0,7/29/2019,262880880,John,"Beautiful apartment, and Daniel was a very thoughtful and responsive host. Highly recommend!"
2818,503031131.0,8/5/2019,157035237,Ufuk,It was all good about Daniel’s place. Thank you for everything :)
2818,519210563.0,8/28/2019,62950521,Sébastien,"Very good stay, a pleasant place with comfy beds. Close to transportation. Daniel is very reactive and welcoming!"
2818,523206914.0,9/3/2019,275958549,Can,"The place is in a quiet spot, within minutes of cycling or public transport you can reach the city center. There are a lot of good restaurants near the place, so food is never a problem.<br/>The park nearby is also beautiful and not crowded.<br/>Daniel is a great host, who will help you with your trip.<br/><br/>I can only recommend this place"
2818,531398377.0,9/17/2019,95511875,Alfonso,"Daniel es un gran anfitrión. Cuida cada detalle, es muy atento de tus necesidades y tiene todo impecable."
2818,533248368.0,9/21/2019,245214095,Sophia,"Daniel went above and beyond to make us feel at home. Initially I wasn’t sure how I felt about the extra guest charge, but I am so so so glad we went with Daniel’s listing. He was responsive, attentive, and incredibly helpful. His home is centrally located in a beautiful, peaceful neighborhood. It was immaculate with lots of cute little touches to make you feel nice and comfortable. In addition he made the check in process super easy and had a ton of information and insight to offer about the area. I will be staying here again next time I’m in Amsterdam!"
2818,540841317.0,10/4/2019,271440120,Cristina,Daniel is an excellent host.  The room was very clean; was quick to answer inquiries via email and text and offered helpful tips for getting around the area.
2818,546829261.0,10/14/2019,61906534,Issac,"This place is very clean, safe and the facilities are excellent. I would recommend staying here as a couple or even two friends for a lovely experience."
2818,551527260.0,10/20/2019,156086800,Thomas,"The host was very polite, and also helped is with our last minute check in time change. He also was well prepared and supplied us with a heap of information about local infrastructure and sightseeing targets. The room was clean and tidy. Overall, a pleasent stay, would definitely recommend."
2818,553400085.0,10/24/2019,303383524,Beth,Really satisfied beyond my expectation
2818,561003838.0,11/8/2019,15428796,Jonathan,I stayed in Daniels place for a few nights in November. It's about 15 minutes bus ride from Amsterdam central and a five minute walk. The room is as described. Daniel was very helpful (but leaves you in peace if you want that too) and I would recommend his place if you are not looking for a place for yourself. Thanks!
2818,567000584.0,11/21/2019,47472820,Austin,"Daniel is a great host. There were small touches like a beautiful hand written calligraphic note and nice flowers in the room to make it feel more homey. He provided much information about the local area, which is a nice neighborhood with great food and cafe options and not too far from the heavy bustle of the touristy areas. The apartment space is shared with Daniel, but it was never a problem. The whole space is sparkling clean."
2818,605289892.0,2/14/2020,330320508,Sario,"Daniel's apartment was very cozy for our four night stay. The location was ideal for us to be in walking distance to a yoga studio we went to every morning, and access into the city was convinent by tram. <br/><br/>We appreciated Daniel's professionalism and genuine kindness in hosting us. He was kind enough to arrange purchasing museum tickets on our behalf online when we found out that we could not obtain them by cash, and he even helped us quite a bit with our laundry.<br/><br/>Our stay could not have been better and the only ptoblem was that we.didnt have more time to stay longer!"
2818,4.04086e+17,7/11/2021,56663354,Satu,"Easy location , safe and easy stay and superclean. Warmly recommended !"
2818,4.18595e+17,7/31/2021,409078673,Peggy,"Daniel is a great host, very approachable, communicative and accommodating. From our late check-in to our entire stay, he helped us with anything we needed and also, did our laundry for us. The place itself is as advertised and incredibly clean. The neighborhood is very residential and safe with many tram stops nearby; easy to get around and only few stops to centraal."
2818,4.75808e+17,10/18/2021,303616415,Tomáš,Great accommodation and absolutely great host. :)
2818,4.85242e+17,10/31/2021,8726758,George,"Daniel makes his guests feel at home!<br/><br/>With care and attention on all little details, having in mind our comfort inside and outside his house. I don't want to stay anywhere else when I visit Amsterdam :)<br/><br/>also, super quiet and friendly location."
2818,4.8887e+17,11/5/2021,27800548,Annelaure,"5 jours très agréables chez Daniel. La chambre est très confortable et très propre : très bonne literie, petit coin pour prendre le thé avec bouilloire et thé/tisanes à disposition, placard pour ranger vêtements et valises, petite chaîne hifi. La salle de bain et les toilettes sont également d'une grande propreté, les serviettes et les draps sont fournis. Daniel est plein de petites attentions (prêt de chaussons puis de gants pour notre tour à vélo par exemple), il est toujours disponible pour nous renseigner mais reste quand même très discret ce qui est très appréciable.<br/>La chambre n'est pas en plein centre mais les nombreux moyens de transport (plusieurs lignes de tram et de bus) la rendent très facilement/rapidement accessible. Nous avons également beaucoup marché ce qui nous a permis de découvrir la ville.<br/>Je vous recommande ce logement ! J'espère pouvoir y revenir rapidement, Amsterdam est une ville magnifique. Merci beaucoup Daniel."
2818,4.91141e+17,11/8/2021,191109674,Brian,Daniel was a great host and I enjoyed my stay. The room was clean and I was able to rent a bike from him to explore the city. I would stay here again!
2818,5.00578e+17,11/21/2021,51961529,Bruce,"very comfortable, very clean, great location, very quick access to bus and tram, lovely coffee shop very close. Daniel is a superb host! Highly recommend."
2818,5.7875e+17,3/9/2022,199281661,Hazem,"Staying at Daniel's was the best Airbnb experience I've ever had. The place is spotless, cosy, comfortable, and in very good taste. Daniel provided ded me with very useful information even before I asked, and into great efforts to answer all my enquiries on activities to do in Amsterdam. A most memorable trip, due in large part to Daniel's hospitality."
2818,5.81665e+17,3/13/2022,96723573,Charles,"Great place, super convenient location to public transport, and Daniel is a fantastic, kind, and gracious host!"
2818,5.86778e+17,3/20/2022,48767584,Μυρτώ,"Daniel is an amazing host. He was polite, gracious and super helpful. The house was spotless and one could be as private as they wanted. The location is also very convenient to commute to and from. We definitely recommend Daniel."
2818,5.96865e+17,4/3/2022,402511516,Stefan,with Daniel we found the perfect accommodation for our trip. A very accommodating host. Many thanks
2818,6.03351e+17,4/12/2022,101927289,Benjamin,"Hébergement très propre, dans un quartier calme et à proximité des transports en commun pour rejoindre facilement le centre ville.<br/>Daniel a été un très bon hôte, très réactif pour répondre aux questions posées durant le séjour.<br/>Je recommande donc fortement ce logement."
2818,6.1206e+17,4/24/2022,61339287,Nathalie,Daniel was very kind and help me before and during my stay. The room is very comfortable and there’s everything you may need. Neighbourhoods quite but center easy reachable
2818,6.1506e+17,4/28/2022,32371609,Christine,"Chambre chaleureuse et calme<br/>Logement bien située pour aller au centre ville à vélo, en bus ou tramway <br/>Daniel est très attentionné et disponible<br/>Je recommande"
2818,6.22999e+17,5/9/2022,65376646,Valentin,"We totally recommend this property and its host. Daniel is very polite, responsive, and helpful. The property is clean, comfortable, and well-located. We are looking forward to staying there again!"
2818,6.28717e+17,5/17/2022,136715880,Tereza,"Staying at Daniel's place was the best choice! Everything was perfect, communication with Daniel was really fast and helpfull. The apartment is 4 minutes from tram or bus stop, nearby (like 6 minutes) are two supermarkets for basic grocerries. To the centre of the town its like one hour by foot, but 15 minutes by bike, 20 minutes by public transport. You can also rent bikes from Daniel during your stay. The room and apartment were clean and in the room there was everything you need (towels and hairdryer are a sure thing), but you have also access to kettle and some basic dishes, tea and coffee. We 100% recommend Daniel's place for trip to Amsterdam."
2818,6.32343e+17,5/22/2022,231174280,Mariana,"Daniel was a great host. The room was clean and comfortable. The location is very convenient, with easy access to the public transport. We really enjoyed our stay!"
2818,6.39646e+17,6/1/2022,104767796,Linda,"This is a very good place to stay. Very clean, very quiet. Nice neighborhood away from the bustle of downtown. Many good restaurants. Pay attention to Daniels recommendations. Daniel is extremely good at answering messages quickly so feel free to communicate with him any time you need help. He was a thoughtful host and we heartily recommend him."
785432,56849412.0,12/19/2015,47480151,Muzamel,"It was a unique experience, the houseboat. We were a family of five, and there was ample space for all of us to relax and move about. It was very clean, the heater worked perfectly, the shower always had hot water. We used the kitchen a couple of times to cook lunch and dinner, the cooking and dining utensils were complete, in fact more than what you'd need. Location was perfect! Everywhere you'd want to be is within walking distance, and it's a safe distance from the red light district if you're strolling around with your family. Daan was helpful, with directions especially when we first got there. Would definitely recommend it to anyone!"
785432,56924476.0,12/20/2015,14461911,Tryggvi,Daan was a great host and very helpful. Kids loved the boat and they had a wonderful time exploring and experiencing it. Location is just amazing.
785432,57506892.0,12/27/2015,27246080,Krithika,"A beautiful location to stay in Amsterdam. The houseboat is right at downtown and everything we needed was barely 5 mins away by walk. Daan did give a very helpful introduction to the houseboat and was easily reachable for any queries / issues at any time of the day. <br/>The boat itself however was smaller than we had expected (we were a group of 4 adults and 2 kids). Luckily one adult didn't make it, so the rest of us were relatively more comfortable in the boat. <br/>"
785432,57758266.0,12/29/2015,40518149,Nitisha,The houseboat was great! Had a great stay: great location. Daan was very accommodating to our early arrival and provided good information of the area. 
785432,58117007.0,1/1/2016,39189666,Christian,Daan was a great host and the houseboat was such a cool experience.  It was really spacious and we would definitely stay there again!  The location is perfect and really central to everything!
785432,59122094.0,1/7/2016,35809316,Jesica," To stayed in a houseboat was an interested and new experience. If you want this, the houseboat of Daan is the best option! Daan was very nice with us and he helped in everything. We enjoyed Ámsterdam! "
785432,59373803.0,1/10/2016,25679453,"Cornelius, Louisa, Alice - Thomas","Great Location,  enjoyed it very much. Situated centrally, Museums, Historic City Centre and supermarket in walking distance. <br/>Daan was a friendly host. <br/>Everything was clean."
785432,59685747.0,1/14/2016,11522811,Carolina,"Perfect location! ubicación perfecta! <br/>La experiencia de hospedarse en un bote es muy linda mientras no tengas problemas de mareos. <br/>Las camas no son especialmente comodas, pero lo suficiente para lograr las horas de sueño que unas vacaciones amerita. <br/>Agua caliente continúa, agua potable del grifo, cocina equipada con todo lo necesario y mas"
785432,59997618.0,1/18/2016,45878613,Arnold,"It was a nice trip to this awesome city !<br/>This boat is realy central and everythins can be rechaed by walking a few minutes. We were five people an erveryone had enough place.<br/><br/>Daan was nice and straightforward ...<br/><br/>thanks for the nice time ! "
785432,60270958.0,1/21/2016,43992154,Peggy,"La péniche est au coeur d'Amsterdam, ça lui donne un atout incroyable pour découvrir la ville à pied, à vélo ou en tram.<br/>Daan nous a très bien accueilli, très disponible et très flexible dans les horaires. Merci !<br/><br/>"
785432,61037075.0,1/31/2016,7825031,Oliver,"Erstklassige (Boots-)Unterkunft (sauber, modern und voll ausgestattet) in sehr guter Lage, dazu netter und zuvorkommender Gastgeber. Gerne wieder!"
785432,61279870.0,2/2/2016,8818727,Burkay,"The boat has a perfect place. Near to subway and to close to the centrum. Daan is very helpfull. <br/>"
785432,61747000.0,2/8/2016,20007183,Amelia,"We really enjoyed our stay on the houseboat in Amsterdam.  We were a group of 5 and the houseboat was comfortable for the size of our group.  Good location, good bathroom, good host.  The hosts were really friendly and gave us some good tips.   Would recommend."
785432,62180664.0,2/12/2016,50301386,Jani,"We had a nice stay at the house boat. Everything was well organized, and everything worked just fine. I can warmly recommend Daan (and the boat)! :)"
785432,62487651.0,2/15/2016,28959724,Andrea,"Una splendida vacanza a casa di Daan, che è stato da subito molto accogliente e disponibile. Ci torneremo, grazie Daan."
785432,62879568.0,2/18/2016,30414316,Sian,"Had a lovely time at the boat. Really fantastic location. Nice and cosy on the boat despite the cold weather outside. Daan was very helpful and a great host. The pictures of the bedroom on our visit did not quite match with what was there. The second bedroom's bed was very small and short and was not suitable for 2 people but luckily there was a very big sofa bed so as there was just 4 of us, one of us went on the sofa. All's well that ends well! <br/>Highly recommended, will be back! "
785432,63323950.0,2/22/2016,23806370,Clément,"Magnifique week-end dans la péniche qui est à deux pas du centre ville ! Nous avons été très bien accueilli par Daan !<br/><br/>Merci, à bientôt ! "
785432,63709833.0,2/26/2016,16119860,Marc,"Daan nous a accueilli avec beaucoup de sympathie et il s'est adapté à notre horaire de départ. Le house boat est exactement comme il apparaît sur les photos. Très bien situé, c'est un endroit très chaleureux, calme et agréable. Situé au pied de l'Opéra, il est très central et facilement accessible depuis la gare (2 stations de métro seulement)."
785432,64258830.0,3/1/2016,59186927,Arnaud,Nice place. The boat is really great ! The location is perfect. Thank you !
785432,64357298.0,3/3/2016,52937339,Dianne,"Great trip from start to finish, Daan was a friendly and helpful host and the boat was great. The location was ideal and it was such a great experience getting to stay on the boat, made it a unique trip. Would definitely recommend it and wouldn't hesitate to book again."
785432,65232323.0,3/12/2016,15091345,John,This place was great. ...a few minutes walk from the center but quiet in the evenings so no disturbances at night. 
785432,65488150.0,3/15/2016,44753992,Michael,"Wir haben uns auf Daans Hausboot sehr wohlgefühlt. Der Kontakt war sehr freundlich und verbindlich und alles war wie beschrieben. Die Lage des Bootes ist wirklich großartig direkt an der 'Stopera'. Die Attraktionen des Zentrums von Amsterdam liegen direkt vor der Haustür und auch wenn man einfach nur auf Deck sitzt, gibt es immer etwas zu sehen. Das Hausboot ist sehr schön, praktisch und effizient eingerichtet mit allem, was man so braucht. Mit sechs Erwachsenen war die Schlafsituation allerdings etwas beengt - mit vier oder auch fünf ist es sicher perfekt!"
785432,65490217.0,3/15/2016,2404641,Amy,"This cute little houseboat is in a great location - very central with everything within walking distance. Daan was a helpful host and very friendly. Unfortunately, the boat didn't seem to be accurately represented by the photos and the boat is in older condition than what is shown. "
785432,66662162.0,3/24/2016,14413023,Katrin,"Daan´s houseboat was perfect regarding our needs. Communication with Daan  - a nice guy and very good host - was quick and easy before our arrival as well as during our stay. We used the private parking which turned out to be a good idea because our youngest son fell ill two days before our departure to Amsterdam. He decided to sleep on the couch, so his elder brother could spread in the (quite small) bed of the second bedroom. <br/>The central location made it possible to return easily to the boat from our city excursions and have a look at our sick boy who spent his time looking videos and chatting via W-LAN. We went out for dinner and were very happy to find nice restaurants within a one (Eetcafé Blauwbrug, Agabi Santa Maria) and five minute walk (Szmulewicz) in order to stay close to the boat/our son, the ""boat guardian"".  <br/>All in all, it was again a very positive experience to book an accommodation via airbnb. And staying on Daan´s houseboat was extraordinary and a great adventure for us ""landlubbers"". Thank you Daan for letting us stay :-) We try to come back!"
785432,68061417.0,4/2/2016,42426507,Stefanie,"We loved Daan's houseboat!  It was an ideal location, next to a tram stop and a main subway stop.  There were several restaurants and pubs nearby as well as a small grocery store that had all the essentials.  The boat itself comfortably slept the 5 of us, had a well-equipped kitchen and great view of the canal and all the goings on there.  Beautiful views of Amsterdam from the top of the boat at sunset! <br/>Daan was friendly and helpful, but also left us to our own adventuring.  Highly recommend for families - worked with with our two teenagers too."
785432,68673711.0,4/6/2016,33756308,Bettina,"Nice and very central location. <br/>The pictures must be a bit old, as the sofa and bed were not the same. <br/>Nice and very friendly and helpfull hosts. <br/>We really liked to stay here but were a bit disappointed about the interior; the boat smelled mouldy and the windows had black mold. One of the beds were very narrow - to narrow for to grownup friends, so one of us had to sleep on the brown big chair and other Brown furniture put together. "
785432,69842444.0,4/14/2016,47486679,Laurence,"Dan est très sympathique et parle un peu français.<br/>Sa péniche est très bien située, elle est propre et agréable.<br/>Nous avons passé un excellent séjour . "
